id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
2838;Часовня Иконы Божией Матери Неупиваемая Чаша;часовня;1996;нет данных;действ.;Владимирская обл., г. Муром, угол ул. Первомайская и ул. Красногвардейская;Новая часовня, устроенная внутри старой (1864) водоразборной колонки городского водопровода. Освящена 19 дек. 1996. Кирпичная четырёхугольная в плане постройка с высоким шатром. Принадлежит Спасскому монастырю.;Иконы Божией Матери Неупиваемая Чаша;55.570230;42.063500
12443;Часовня Илии Муромца в Карачарово (надкладезная);часовня;не позже XIX в.;нет данных;действ.;Владимирская обл., г. Муром, с. Карачарово;По сведениям А. Епанчина, деревянная в виде навеса на четырёх столбах надкладезная часовня в овраге под церковью существовала ещё до революции, в советское время закрыта, в 1960-х разрушена. Новая шестигранная ярусная приземистая деревянная постройка под одной главкой поставлена ок. 2007. Рядом расположена купальня.;Илии Муромца;55.542918;42.087405
2853;Часовня Михаила Архангела при УВД г. Мурома;часовня;2005;нет данных;действ.;Владимирская обл., г. Муром, ул. Московская, 35А;Новая каменная часовня, поставленная в память павших в Чечне милиционеров. Освящена 1 авг. 2006. Приписана к Спасскому монастырю.;Михаила Архангела;55.577100;42.042600
2857;Часовня на Никольском роднике;часовня;2005;нет данных;действ.;Владимирская обл., г. Муром, ул. Плеханова, 27А;Новопостроенная часовня на роднике под холмом, ниже церкви Николы Набережного. Представляет собой двухъярусный сруб. Рядом - отдельная купальня.;;55.582200;42.061300
12681;Часовня Николая Чудотворца при железнодорожном вокзале;часовня;2009;нет данных;действ.;Владимирская обл., г. Муром, ул. Эксплуатационная;"Часовня при станции ""Муром-1"", сооружённая путём реконструкции старого здания хозяйственного назначения на средства сотрудников РЖД. Кубическая постройка простой архитектуры под четырёхскатной крышей с главкой. Освящена 10 янв. 2009, приписана к Ильинской церкви Вербовского посёлка.";Николая Чудотворца;55.563940;42.016200
2856;Часовня Пантелеимона Целителя при Отделенческой больнице на станции Муром;часовня;2003;нет данных;действ.;Владимирская обл., г. Муром, ул. Пионерская, 1;Домовая часовня на 1-м этаже железнодорожной больницы. Освящена в 2003.;Пантелеимона Целителя;55.571900;41.996200
20746;Часовня Петра и Февронии Муромских (надкладезная);часовня;2009;нет данных;действ.;Владимирская обл., г. Муром, у перекрестка ул. Кожевники и ул. Якиманская;Деревянная часовня в Якиманском (Штапском овраге), поставленная над почитаемым источником. Глухой восьмигранный сруб, завершенный малым восьмериком с шатром.;Петра и Февронии Муромских;55.591870;42.052700
14849;Церковь Александры Царицы в Муромцево;церковь;1895;1895-1899: Бойцов П. С.;действ.;Владимирская обл., Судогодский р-н, пос. Муромцево;Кирпичная однопрестольная церковь, сооружённая в 1895-1899 на средства полковника В. С. Храповицкого как усадебная. Была приписана к собору в Судогде. Яркий образец псевдорусского стиля, отличающийся богатым декоративным убранством. Двусветный четверик церкви завершён малым восьмериком под шатром, над притвором поставлена прямоугольная звонница. Закрыта в 1922, занята под склад, звонница сломана. Возвращена верующим в 1996, ремонтируется.;Александры Царицы;55.931759;40.903983
1334;Церковь Михаила Архангела в Мякишево;церковь;не позже XVI в.;нет данных;действ.;Владимирская обл., Александровский р-н, с. Мякишево;Кирпичная Петропавловская церковь с теплым Никольским приделом, построенная в 1798, была разрушена в советские годы. В 2005 построена новая небольшая одноглавая кирпичная церковь, освященная во имя Михаила Архангела.;"Петра и Павла; Петра и Павла; Николая Чудотворца";56.503500;38.547900
18212;Церковь Иконы Божией Матери Казанская в Налескино;церковь;не позже нач. XVIII в.;нет данных;действ.;Владимирская обл., Вязниковский р-н, д. Налескино;Деревянная церковь, существовавшая до 2000-х, была построена в 1754-1758, позже обшита тесом. Представляла собой клетский храм, двусветный четверик которого был перекрыт высокой клинчатой кровлей с главкой на постаменте, с пятигранным алтарем и трапезной, к которой с юга был прирублен Стефановский (с 1805 - Ильинский) придел. Закрыта не позже 1930-х, к 1990-м в аварийном состоянии, постепенно рушилась, а в 2004 разрушена полностью. В 2011-2012 на ее месте построен новый деревянный клетский храм, упрощенно воспроизводящий формы старого здания.;"Иконы Божией Матери Казанская; Илии Пророка";56.324000;41.966000
