id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
11166;Церковь Михаила Архангела в Балакирево;церковь;не позже XVI в.;нет данных;сохр.;Ярославская обл., Ярославский р-н, с. Балакирево;Кирпичная церковь, построенная в 1797. Двусветный пятиглавый четверик с трапезной с Никольским приделом и столпообразной шатровой колокольней. Закрыта в кон. 1920-х, использовалась в хозяйственных целях. В настоящее время заброшена.;"Михаила Архангела; Николая Чудотворца";57.589600;39.407800
11045;Часовня в Бектышево;часовня;2000-е;нет данных;действ.;Ярославская обл., Переславский р-н, с. Бектышево;Часовня, устроенная в 1990-х в кирпичной сторожке XIX в., стоявшей рядом с разрушенной сельской церковью. Прямоугольная в плане постройка, увенчанная главкой.;;56.572068;39.229187
13845;;;;;;;;;;
13849;Церковь Иконы Божией Матери Казанская в Белогостицком Георгиевском монастыре;церковь;не позже XVI в.;нет данных;сохр.;Ярославская обл., Ростовский р-н, с. Белогостицы;Теплый храм, примыкающий с юго-запада к Михаило-Архангельской церкви. Двухэтажная одноглавая постройка с полукруглой апсидой. Построен в 4-й четв. XVII в. как Георгиевский, с 1752 Гавриило-Архангельский, позже переосвящен во имя Девяти муч. Кизических, с 1833 Казанский. Сильно перестроен в 1867. Закрыт в 1931. Сохранились стены без перекрытий.;"Иконы Божией Матери Казанская; Гавриила Архангела; Георгия Победоносца";57.232079;39.504005
28081;;;;;;;;;;
13848;Церковь Собора Михаила Архангела в Белогостицком Георгиевском монастыре;церковь;не позже XVII в.;1657-1658: Иона III;сохр.;Ярославская обл., Ростовский р-н, с. Белогостицы;Кирпичная двухэтажная церковь, построенная в 1657-1658 попечением митр. Ростовского Ионы и князя М. М. Темкина-Ростовского вдоль южной стены монастыря. Крупный двустолпный четверик, завершенный поясом декоративных закомар и небольшим декоративным пятиглавием, с северным крыльцом и одностолпной трапезной палатой. В 1879 купцом Е. Е. Сивохиным в северной палатке устроен теплый придел (в ряде источников числится отдельной церковью) Ефрема Сирина и муч. Неонилы. Закрыта в 1931. Находится в аварийном состоянии, верхняя часть четверика сломана, своды в основном обрушились.;"Собора Михаила Архангела; Ефрема Сирина";57.232187;39.504649
25190;Церковь Воскресения Словущего в Белом;церковь;;нет данных;сохр.;Ярославская обл., Пошехонский р-н, с. Белое;Кирпичная трёхпрестольная церковь построена на средства прихожан. Двухсветный четверик с обширной трапезной и колокольней (не сохр.). Тёплые приделы в трапезной: Петропавловский и Никольский. В советское время закрыта, сломаны колокольня и завершения, в здании размещались мастерские. Ныне заброшена, разрушается.;"Воскресения Словущего; Николая Чудотворца; Петра и Павла";58.381658;39.390195
11046;Всехсвятская женская пустынь;монастырь;1898;нет данных;сохр.;Ярославская обл., Переславский р-н, пос. Берендеево;Пустынь, приписанная к Переславскому Федоровскому женскому монастырю, устроенная при станции Бередеево, на земле, пожертвованной А. М. Ушаковым. Закрыта в 1923, уцелели церковь, ныне восстановленная как приходская, и жилые строения, ныне занятые жильем.;;;
11047;Церковь Всех Святых в Берендеево;церковь;1895;нет данных;действ.;Ярославская обл., Переславский р-н, пос. Берендеево;Кирпичная церковь в псевдорусском стиле, сооружённая в 1895-1898 при помощи М. П. Глинской путем расширения часовни, выстроенной в 1892-1893. Одноглавый четверик с трапезной. Закрыта в 1929, занята клубом. Возвращена верующим в 1990, отремонтирована.;Всех Святых;56.597544;39.020487
18091;Церковь Иконы Божией Матери Казанская в Берлюково;церковь;;нет данных;сохр.;Ярославская обл., Гаврилов-Ямский р-н, с. Берлюково;Кирпичная церковь с декором в духе раннего классицизма, построенная в 1811. Двусветный пятиглавый четверик, трапезной с Сергиевским приделом (1846) связанный с трехъярусной колокольней, вероятно, относящейся к рубежу XIX-XX вв. Закрыта не позже 1930-х, заброшена.;"Иконы Божией Матери Казанская; Сергия Радонежского";57.434000;39.414000
11048;Церковь Михаила Архангела в Бибирево;церковь;не позже XVI в.;нет данных;сохр.;Ярославская обл., Переславский р-н, с. Бибирево;Кирпичная церковь в стиле провинциального классицизма, сооружённая в 1816. Здание типа восьмерик на четверике с небольшой трапезной, в которой помещался Тихвинский придел, и колокольней. Закрыта в 1940, колокольня сломана. В настоящее время заброшена.;"Михаила Архангела; Иконы Божией Матери Тихвинская";56.650439;38.894859
22094;Церковь Благовещения Пресвятой Богородицы в Благовещении;церковь;;нет данных;сохр.;Ярославская обл., Тутаевский р-н, с. Благовещение;Кирпичная трёхпрестольная церковь, построена на средства прихожан и вклады местных помещиков Заборовских и Селифонтовых. Тёплые приделы Никольский и Феодоровский. В советское время закрыта, здание использовалось как склад. В 1950-х частично разобрана: сохранилась колокольня и часть трапезной. В кон. 1990-х выполнен ремонт на средства благотворителей.;"Благовещения Пресвятой Богородицы; Николая Чудотворца; Феодора Стратилата";57.961600;39.647100
12103;Церковь Благовещения Пресвятой Богородицы в Благовещенской Горе;церковь;не позже XVII в.;нет данных;действ.;Ярославская обл., Ростовский р-н, с. Благовещенская Гора;Кирпичный храм с тёплым Михаило-Архангельским приделом, сооружённый в 1818-1827, был разобран на кирпич в 1980. Представлял собой здание типа восьмерик на четверике с небольшой трапезной и колокольней под шпилем. В 1998 сооружена новая небольшая часовня, позже перестроенная в церковь. Это рубленая из бруса деревянная клетская постройка простой архитектуры со звонницей.;"Благовещения Пресвятой Богородицы; Михаила Архангела";57.100965;39.545975
13847;Церковь Покрова Пресвятой Богородицы на Благовещенском погосте;церковь;;нет данных;сохр.;Ярославская обл., Ростовский р-н, ур. Благовещенский погост (между д. Крячково и Галахово);Каменная пятиглавая трёхпрестольная церковь с ярусной колокольней. Построена на средства прапорщика М. Н. Потулова вместо прежней деревянной (1691). Приделы: Архангельский и Антонио-Феодосиевский. В советское время закрыта, разобрана. Сохранилась только колокольня.;"Покрова Пресвятой Богородицы; Михаила Архангела; Антония и Феодосия Киево-Печерских";56.967900;39.077300
15616;Церковь Благовещения Пресвятой Богородицы в Благовещенском на Черемхе;церковь;;нет данных;действ.;Ярославская обл., Большесельский р-н, с. Благовещенье;Кирпичная летняя двухпрестольная церковь с приделом Артемия Веркольского, построена на средства прихожан. Кубический двухсветный одноглавый четверик с небольшой трапезной и колокольней. В 1930-х закрыта, сломана колокольня, в 1970-1980-х в здании располагался пункт приёма стеклотары. Ныне возвращена верующим, восстанавливается.;"Благовещения Пресвятой Богородицы; Артемия Веркольского";57.823000;39.104000
15617;Церковь Илии Пророка в Благовещенском на Черемхе;церковь;;нет данных;сохр.;Ярославская обл., Большесельский р-н, с. Благовещенье;Кирпичная зимняя двухпрестольная церковь с Кизическим приделом, построена на средства прихожан. В 1930-х закрыта, сломаны завершения, частично перестроена, в 1970-1980-х в здании располагался магазин.;"Илии Пророка; Девяти Мучеников Кизических";57.822700;39.105700
12086;Церковь Успения Пресвятой Богородицы в Богородском;церковь;;нет данных;сохр.;Ярославская обл., Даниловский р-н, д. Богородское (Середское с/п);Кирпичная церковь, построенная в 1789. Четверик увенчан пятиглавием, интересным постановкой луковичных куполов на двухъярусных граненых барабанах. С запада к нему примыкают небольшая трапезная и колокольня в стиле классицизма. В трапезной Никольский и Петропавловский приделы. Закрыта в 1938, занята под склад, в наши дни пустует.;"Успения Пресвятой Богородицы; Петра и Павла; Николая Чудотворца";58.139059;40.388231
15726;Церковь Сошествия Святого Духа в Большом Богородском;церковь;;1858: Тон К. А.;сохр.;Ярославская обл., Мышкинский р-н, д. Богородское;Кирпичная тёплая однопрестольная кладбищенская церковь, построена на средства местного помещика Скрипицына в русском стиле по типовому Тоновскому проекту. Одноглавая с ярусной колокольней, в северной части устроена усыпальница Скрипицыных.;Сошествия Святого Духа;57.659500;37.778400
11151;;;;;;;;;;
5533;Церковь Иоанна Богослова на Ишне;церковь;;нет данных;сохр.;Ярославская обл., Ростовский р-н, с. Богослов;Деревянная ярусная церковь с колокольней (XIX в.), построенная у перевоза через реку Ишню. Принадлежала Авраамиеву монастырю. Основной объём - высокий четверик с двумя убывающими восьмериками. Изначально с трёх сторон была крытая галерея (сохранилась частично).;Иоанна Богослова;57.180304;39.354294
11352;Церковь Богоявления Господня на Богоявленском, что в Игрищах, погосте;церковь;;нет данных;сохр.;Ярославская обл., Большесельский р-н, ур. Богоявление (3 км З д. Половинкино);Кирпичная церковь, построенная в 1795 на средства помещика Д. И. Кишкина. Двусветный одноглавый четверик с декором в стиле классицизма, с небольшой трапезной и колокольней. Второй престол Покровский. Закрыта не позже 1930-х. В настоящее время заброшена, в тяжёлом состоянии.;"Богоявления Господня; Покрова Пресвятой Богородицы";57.618300;39.197000
8655;Церковь Троицы Живоначальной в Большой Бремболе;церковь;не позже 1-й пол. XV в.;;действ.;Ярославская обл., Переславский р-н, с. Большая Брембола;Кирпичная церковь типа восьмерик на четверике в духе московского барокко, выстроенная в 1706 на средства помещика А. И. Янова. Трапезная с Покровским и Ильинским приделами и колокольня выстроены в 1842-1848. Закрыта в кон. 1930-х, к 1980-м в тяжелом состоянии. Возвращена верующим в 1998, отреставрирована.;"Троицы Живоначальной; Илии Пророка; Покрова Пресвятой Богородицы";56.744940;38.913585
10472;Церковь Параскевы (Пятницы) Великомученицы в Большом Селе;церковь;;нет данных;действ.;Ярославская обл., Большесельский р-н, с. Большое Село;Каменная двухпрестольная церковь с ярусной колокольней. Тёплый придел Никольский. Построена на средства прихожан вместо прежней деревянной. Закрыта в 1938, возвращена верующим в 1989.;"Параскевы (Пятницы) Великомученицы; Николая Чудотворца";57.723800;38.939800
10917;Церковь Петра и Павла в Большом Селе;церковь;не позже XVII века;нет данных;действ.;Ярославская обл., Большесельский р-н, с. Большое Село;Каменная трехпрестольная церковь, построена на средства крестьянина Полунина вместо прежней деревянной церкви Зосимы и Савватия Соловецких. В 1827 на средства прихожан пристроены Рождественский и Никольский приделы. В 1930-х закрыт, в здании размещался кинотеатр, позднее культурно-просветительский центр.В 2015 началось восстановление. В настоящее время ежедневные богослужения совершаются в трапезной части, основной объем требует длительного ремонта.;"Петра и Павла; Николая Чудотворца; Рождества Пресвятой Богородицы";57.719900;38.935300
15702;Часовня при Петропавловской церкви в Большом Селе;часовня;;нет данных;действ.;Ярославская обл., Большесельский р-н, с. Большое Село;Массивная кирпичная кубическая часовня, построена в классическом стиле на торговой площади при Петропавловской церкви. В советское время закрыта, сломано завершение, использовалась для хозяйственных нужд. В настоящее время используется приходом, ремонтируется.;;;
6699;Церковь Николая Чудотворца в Бору;церковь;не позже 1-й пол. XVII в.;нет данных;действ.;Ярославская обл., Некрасовский р-н, д. Бор;Кирпичный зимний храм борского прихода, построенный в 1725. Бесстолпный пятиглавый четверик с широкой трапезной, с мотивами московского барокко в декоре. В трапезной приделы Боголюбовской Богоматери и Ярославских Чудотворцев. Не закрывался.;"Николая Чудотворца; Иконы Божией Матери Боголюбская; Феодора, Давида и Константина Ярославских";57.764655;40.400353
16371;Церковь Воскресения Христова в Борзово;церковь;не позже XVII в.;нет данных;сохр.;Ярославская обл., Рыбинский р-н, д. Борзово;Кирпичная двухэтажная церковь в стиле классицизма, построенная в 1787-1796 на средства помещика П. И. Яровского. Небольшой двухэтажный храм представляет собой прямоугольную в плане постройку с полукруглой апсидой, над западной частью которой поставлен ярус звона колокольни, а над восточной - декоративный купол. Внизу был теплый Смоленский придел. Закрыта в 1961. Пустует.;"Воскресения Христова; Иконы Божией Матери Смоленская";58.084700;39.185900
17736;Церковь Рождества Христова в Борисоглебском, что на Соге;церковь;;нет данных;сохр.;Ярославская обл., Пошехонский р-н, ур. Борис-Глеб;Тёплая однопрестольная кирпичная церковь с ярусной колокольней, построена на средства прихожан. В советское время закрыта, сохранилась только колокольня.;Рождества Христова;58.464900;39.390400
10332;Церковь Петра и Павла в Борисовском;церковь;;нет данных;сохр.;Ярославская обл., Борисоглебский р-н, ур. Борисовское;Каменная пятиглавая церковь с ярусной колокольней. Придел Христорождественский. Построена на средства прихожан и вклад семьи дворянина А. Булатова. Закрыта в 1937, в здании располагался гараж. В настоящее время заброшена, сломаны завершения, обрушена крыша трапезной.;"Петра и Павла; Рождества Христова";57.536768;39.129524
