id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
16621;Церковь Бориса и Глеба в Борисоглебском;церковь;не позже 1691;нет данных;действ.;Смоленская обл., Сычевский р-н, ур. Борисоглебское (2 км В д. Синебрюхово);"В 1782 на средства прихожан построен храм (вероятно, завершавшийся несколькими восьмериками) с приделом Нила Столобенского. В 1844 перестроен на средства помещика поручика П. П. Иванова, разобран до третьего яруса купол. 6 июня 1867 бурей сорвало купол; за полтора месяца на средства прихожан и купца С. П. Паршенкова он восстановлен. 16 мая 1882 храм сгорел от пожара в селе, взамен куплена в селе Ильинском-Ярыгине деревянная церковь постройки 1771 - восьмерик на четверике с трапезной и колокольней. Поставлена в 1886 на фундамент от прежней церкви. Практически не закрывалась. 18 авг. 1997 сгорела. На её месте в 1999-2000 построен новый небольшой храм с шатровым завершением.";Бориса и Глеба;55.748302;34.484221
16622;Церковь Нила Столобенского в Борисоглебском;церковь;не позже сер. 1890-х;нет данных;действ.;Смоленская обл., Сычевский р-н, ур. Борисоглебское (2 км В д. Синебрюхово);Деревянная церковь построена в 1910 в псевдорусском стиле вместо прежней, освящённой в 1897 и имевшей придел Нила Сорского. Зимний храм Борисоглебского прихода. Обшитое тёсом здание состоит из завершённого пятиглавием основного объёма, гранёной апсиды, трапезной и трёхъярусной шатровой колокольни. Практически не закрывалась.;Нила Столобенского;55.747916;34.483520
12588;Часовня Серафима Саровского в Боровиках;часовня;нач. 2000-х;2005: Кузькин В. А. – строительство по собств. проекту;действ.;Смоленская обл., Демидовский р-н, д.Боровики;Небольшая деревянная часовня в духе русского деревянного зодчества, построена местным жителем, мастером-резчиком В. А. Кузькиным.;Серафима Саровского;;
20090;;;;;;;;;;
32265;;;;;;;;;;
31039;Церковь Иоакима и Анны в Буценино;церковь;;нет данных;действ.;Смоленская обл., Смоленский р-н, д. Буценино, ул. Трудовая;;Иоакима и Анны;54.734167;31.897110
11564;Церковь Благовещения Пресвятой Богородицы в Васильевском;церковь;не позже 1680;нет данных;сохр.;Смоленская обл., Гагаринский р-н, с. Васильевское;Кирпичная церковь, выстроенная в 1770-х, оригинальный памятник барокко. Крупный четверик, увенчанный восьмериком с вогнутыми диагональными гранями, завершённым ярусной главкой, с небольшой трапезной с Пятницким приделом и асимметрично поставленной стройной колокольней под шпилем. В 1788 выдан антиминс. Закрыта в 1939, позже сломана, уцелела только колокольня.;"Благовещения Пресвятой Богородицы; Параскевы (Пятницы)";55.520745;34.754316
20116;Церковь Кирилла и Мефодия в Велиже;церковь;1998;2009: Скалка В. П.;действ.;Смоленская обл., Велижский р-н, г. Велиж, пл. Кирилла и Мефодия;Деревянная бревенчатая церковь, построена на привокзальной площади на добровольные пожертвования. Представляет собой трёхчастный сруб под шатровым завершением. Закладной крест освящен 23 мая 1998 в день празднования славянской письменности и культуры, церковь освящена 18 окт. 2009.;Кирилла и Мефодия;55.604548;31.193115
24300;Церковь Трех Святителей Великих в Велиже;церковь;не позже 1866;нет данных;действ.;Смоленская обл., Велижский р-н, г. Велиж, ул. Недоговорова, 12;Кирпичная тёплая церковь Воздвиженского прихода, построенная в 1866-1869 в русско-византийском стиле при помощи купца М. П. Киселева. Четверик с прямоугольным алтарём и небольшой трапезной. В 1876 повреждена пожаром, отремонтирована. Закрыта в 1929, венчания сломаны. В 1989 возвращена верующим, реконструирована, сооружены новые деревянные купол и звонница.;Трех Святителей Великих;55.608293;31.187172
16891;Церковь Успения Пресвятой Богородицы в Великополье;церковь;не позже нач. XVIII в.;нет данных;сохр.;Смоленская обл., Угранский р-н, д. Великополье;Кирпичная церковь, выстроенная во 2-й четв. XIX в. на средства помещиков Храповицких. Центрический однокупольный храм с равновеликими алтарем, приделами и притвором, с трехъярусной колокольней. Закрыта не позже 1930-х. Пустует.;Успения Пресвятой Богородицы;54.879866;34.480628
20106;Церковь Троицы Живоначальной в Величево;церковь;не позже 1768;1837: Витберг А. Л.;сохр.;Смоленская обл., Вяземский р-н, ур. Величево (2 км СВ д. Коробейники);Кирпичная церковь в стиле ампир, построенная в 1837 на средства А. Д. Артемьевой. Крестообразный в плане однокупольный храм с боковыми четырехколонными портиками и двухъярусной колокольней под шпилем. Закрыта в нач. 1940-х. Пустует, в тяжелом техническом состоянии.;Троицы Живоначальной;55.411527;34.743016
13004;Церковь Иоанна Кронштадтского в Верхнеднепровском;церковь;1994;нет данных;действ.;Смоленская обл., Дорогобужский р-н, пос. Верхнеднепровский;Кирпичная церковь - одноглавый четверик с боковыми притворами и трехъярусной колокольней. Строится с 1994, завершается кладка здания.;Иоанна Кронштадтского;54.978759;33.332745
10043;Церковь Александра Невского в Вонлярово;церковь;;1853: Быковский М. Д.;действ.;Смоленская обл., Смоленский р-н, д. Вонлярово;Кирпичная усадебная церковь-усыпальница, построенная в 1853 на средства статского советника А. А. Вонлярского. Кубический однокупольный храм, увенчанный ротондой под куполом, с декором в духе позднего классицизма. До нач. ХХ в. была приписана к Успенской церкви в Катыни, в 1931 закрыта. Находилась на территории дома отдыха, поддерживалась в порядке. В 2000-х возвращена верующим, ремонтируется.;Александра Невского;54.769932;31.639966
16890;Церковь Покрова Пресвятой Богородицы в Покрове (новая);церковь;1993;нет данных;действ.;Смоленская обл., Вяземский р-н, д. Восток;Небольшая кирпичная церковь простой архитектуры, построенная в 1993 на основе приспособленного здания рядом с местом старого храма. Одноглавый четверик с трапезной и звонницей над крыльцом.;Покрова Пресвятой Богородицы;55.061812;34.205496
16889;Церковь Покрова Пресвятой Богородицы в Покрове (старая);церковь;не позже 1-й пол. XVIII в.;нет данных;сохр.;Смоленская обл., Вяземский р-н, д. Восток;Кирпичная церковь, построенная в 1749 на средства А. М. Сафонова. Имелся придел Афанасия и Кирилла. В 1939 закрыта, позже разрушена. Уцелела только столпообразная шатровая колокольня, в настоящее время переданная восстановленному приходу.;"Покрова Пресвятой Богородицы; Афанасия и Кирилла, патриархов Александрийских";55.061941;34.205619
29496;Спасо-Богородицкий Одигитриевский женский монастырь;монастырь;1996;2010: Орловский В. Ф. (монастырский корпус(корпуса));действ.;Смоленская обл., Вяземский р-н, д. Всеволодкино;"Монастырь устроен на месте ожесточённых боев в ""Вяземском котле"" (1941) по инициативе Патриарха Кирилла. Строительство началось в 2010 с Покровской церкви. Официально монастырь открыт 25 июля 2014. Основная миссия обители – поминовение воинов и мирных жителей, погибших и умерших от ран в войнах и вооруженных конфликтах.";;55.313199;34.139414
11612;Церковь Покрова Пресвятой Богородицы в Спасо-Богородицком Одигитриевском монастыре;церковь;2010;;действ.;Смоленская обл., Вяземский р-н, д. Всеволодкино;Первая церковь намеченного к постройке у Всеволодкино Спасо-Богородицкого женского монастыря. Строительные работы начаты в июне 2010. Возведена кирпичная одноглавая двухпрестольная церковь в неорусском стиле, со звонницей и асимметричной компоновкой объемов. Северный придел Иоанна Воина. Освящена 3 дек. 2013.;"Покрова Пресвятой Богородицы; Иоанна Воина";55.312393;34.139139
29497;;;;;;;;;;
9369;Церковь Иконы Божией Матери Тихвинская в Высоком;церковь;1868;1868-1871: Бенуа Н. Л.;сохр.;Смоленская обл., Новодугинский р-н, с. Высокое;Хороший образец псевдорусского стиля, кирпичная церковь, построенная в 1868-1871 по проекту Н. Л. Бенуа на средства графа Б. П. Шереметева по образцу церкви в подмосковном имении Шереметевых - селе Останкино. Бесстолпный пятиглавый трехапсидный четверик на подклете с небольшой трапезной и шатровой колокольней, с боковыми многомаршевыми крыльцами и богатым декором в духе зодчества XVII в. Вверху Тихвинский храм, внизу придел Трёх Святителей Великих. Закрыта в 1932, сняты купола, шатер колокольни, занята под столовую. В настоящее время пустует, требует ремонта.;"Иконы Божией Матери Тихвинская; Трех Святителей Великих";55.482117;34.110320
20105;Часовня в Ризском;часовня;2003;нет данных;действ.;Смоленская обл., Вяземский р-н, с. Вяземский;Одноглавая часовня-сень у братской могилы воинов, погибших в годы Великой Отечественной войны. Сооружена в 2003.;;55.236510;34.170840
10084;Аркадиев Вяземский женский монастырь;монастырь;сер. XVI в.;нет данных;сохр.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Ленина, 11;Мужской монастырь устроен в сер. XVII в. при Спасской церкви, сооруженной в XVI в. у камня прп. Аркадия Вяземского (XII в.), выходца из Вязьмы, позже переселившегося в Торжок. Позже упразднён, в 1779 сюда переведены инокини закрытого Ильинского монастыря, поселённые в богадельне при храме. Снова получил монастырский статус в 1832, к нач. ХХ в. довольно многолюден. Закрыт в 1922, занят под жильё, позже часть строений разобрана. В 2017 принято решение о передаче сохранившихся зданий Аркадиева монастыря Церкви.;;55.212169;34.290390
10085;Собор Происхождения Честных Древ Креста Господня в Аркадиевом Вяземском монастыре;церковь;сер. XVI в.;нет данных;сохр.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Ленина, 11;Кирпичный храм, построенный в 1762 (по ряду сведений в 3-й четв. XVII в.), представлял собой бесстолпный четверик с трапезной. В 1812 сильно повреждён пожаром, восстановлен, в 1833-1834 полностью перестроен - поделен на два этажа, с севера пристроен придел, реконструирована колокольня. Южный придел пристроен в 1863-1870. Вверху Спасский храм с Ахтырским и Владимирским приделами, внизу храм прп. Аркадия с Покровским и Нила Столобенского приделами. Закрыт в 1929. В войну повреждён, к 1970-м пустовал. В 1976-1980 отреставрирован, передан под центральную районную библиотеку. В 2017 принято решение о возвращении храма РПЦ.;"Происхождения Честных Древ Креста Господня; Аркадия Вяземского; Иконы Божией Матери Владимирская; Нила Столобенского; Покрова Пресвятой Богородицы; Иконы Божией Матери Ахтырская";55.212138;34.290090
6172;Предтеченский Вяземский женский монастырь;монастырь;1542;нет данных;действ.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Докучаева, 48А;Мужской монастырь, основанный в 1542 прп. Герасимом Болдинским. В XVII-XVIII вв. богат, вел каменное строительство. В 1812 сильно пострадал, восстановлен в 1820-х, к нач. ХХ в. немноголюден. Закрыт не позже 1920-х, территория до 1960-х была занята фабрикой. С 1970-х ведется реставрация построек. Восстановлен в 1990 как мужской. В 1995 преобразован в женский.;;55.207236;34.272129
6174;Церковь Вознесения Господня в Предтеченском Вяземском монастыре;церковь;сер. XVI в.;нет данных;действ.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Докучаева, 48А;Кирпичный храм над южными Святыми воротами монастыря. Построен, видимо, в кон. XVII в., в ряде источников датируется 1650-ми. Бесстолпный одноглавый четверик с трапезной, над западной частью которой в сер. XVIII в. надстроена ярусная колокольня. Несколько перестроен в XIX в., с запада пристроен корпус келий. Закрыт в 1930. В 1980-х отремонтирован, в 1991 возвращен верующим.;Вознесения Господня;55.206215;34.272226
6173;Церковь Иконы Божией Матери Одигитрия в Предтеченском Вяземском монастыре;церковь;нач. 1540-х;;действ.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Докучаева, 48А;Замечательный памятник зодчества сер. XVII в., построенный, видимо, московскими мастерами. Точной даты не имеет, наиболее вероятна датировка здания 2-й пол. 1650-х. Вытянутый вдоль поперечной оси четверик храма завершен горкой кокошников и тремя декоративными шатрами, с севера и юга к нему примыкают небольшие одноглавые приделы Иоанна Предтечи и Симеона Богоприимца, с запада трапезная. При восстановлении здания в 1832-1837 декор переработан в духе ампира, трапезная выстроена заново. Закрыт в 1930-х, во время войны поврежден. Отреставрирован в 1970-1980-х в формах XVII в. Богослужения возобновлены в 1994.;"Иконы Божией Матери Одигитрия; Симеона Богоприимца; Усекновения Главы Иоанна Предтечи";55.206849;34.272221
9663;Собор Троицы Живоначальной;церковь;не позже XII в.;нет данных;действ.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Нагорная, 1;Кирпичный городской собор, сооружённый в 1674-1676. Бесстолпный трёхапсидный четверик, завершённый горкой кокошников и главкой, с небольшими боковыми Никольским и Сергиевским приделами. Помещавшийся в дьяконнике Трёхсвятский придел упразднён в 1800-х. Одностолпная тёплая трапезная с Иверским и Александро-Невским (ранее Борисоглебским) престолами и массивная колокольня в русско-византийском стиле сооружены в 1847-1849. Закрыт в 1933, занят складом. В конце 1941 богослужения возобновлены, более не закрывался.;"Троицы Живоначальной; Александра Невского; Бориса и Глеба; Иконы Божией Матери Иверская; Сергия Радонежского; Трех Святителей Великих; Николая Чудотворца";55.212169;34.287342
10071;Церковь Введения Пресвятой Богородицы во Храм;церковь;не позже XVI в.;После 1974: Чулановская М. В. – реставрация;действ.;Смоленская обл., Вяземский р-н, г. Вязьма, ул. Парижской Коммуны, 18;Двухэтажная кирпичная церковь, построенная в 1748-1749 в духе барокко. Здание типа восьмерик на четверике с небольшой трапезной и колокольней (1763), северный придел пристроен в 1862. Вверху Богоявленский престол с приделом Тихона Калужского, внизу Введенский храм с приделом Тихона Задонского. Закрыта в 1938, передана музею, после войны использовалась в хозяйственных целях. В 1980-х отреставрирована, в 1992 возвращена верующим.;"Введения Пресвятой Богородицы во Храм; Богоявления Господня; Тихона Задонского; Тихона Калужского";55.208767;34.301687
