id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
16579;Часовня Введения Пресвятой Богородицы во Храм в Рыжково;часовня;;нет данных;действ.;Архангельская обл., Плесецкий р-н, д. Рыжково;Деревянная часовня клётского типа с небольшой звонницей, с западной стороны устроена открытая галерея, молельное помещение и галерея под общей двухскатной крышей. Входила в Кенозерский приход. В советское время закрыта, перестроена, использовалась как склад. В 2003-2007 отреставрирована в прежних формах.;Введения Пресвятой Богородицы во Храм;62.123779;38.156569
32729;Савватиевский скит Спасо-Преображенского Соловецкого монастыря;монастырь;сер. XIX в.;нет данных;действ.;Архангельская обл., Приморский р-н, Соловецкие о-ва, о. Большой Соловецкий, пос. Савватьево;Скит основан в сер. XIX в. на месте первого поселения Германа и Савватия в 1429. Упразднен в 1920, обращен в первый на Соловках лагерь для политических противников советской власти, в 1937-1939 тюрьма. В 1942-1945 в скиту действовала Школа юнг Северного флота, позднее располагалась Учебная база Северного флота. Монашеская жизнь возобновлена в 1993. Летом 2005 начались востановительно-реставрационные работы.;;65.117101;35.603613
32730;Церковь Иконы Божией Матери Смоленская в Савватиевском скиту Спасо-Преображенского Соловецкого монастыря;церковь;1857;1857-1860: Шахларев А. П.;действ.;Архангельская обл., Приморский р-н, Соловецкие о-ва, о. Большой Соловецкий, пос. Савватьево;Каменная однопрестольная церковь построена в 1857-1860 по проекту арх А. П. Шахларева. Представляет собой четверик под четырёхскатной крышей с главой, с полукруглой апсидой и колокольней в связи, пристроена к келейному корпусу. Закрыта в 1920. Реставрировалась в 2005-2012, вновь освящена в авг. 2012.;Иконы Божией Матери Смоленская;65.116860;35.603936
18521;Часовня Воздвижения Честного Креста Господня в Савинской;часовня;;нет данных;сохр.;Архангельская обл., Каргопольский р-н, д. Савинская;Деревянная часовня, вероятно, относящаяся к XVIII в., и позже обшитая тесом, в деревне волосовского прихода. Основной объем типа восьмерик на четверике завершался стройным шатром с главкой, над притвором стояла звонница. Закрыта не позже 1930-х. В 2000-х разрушилась, уцелел только шатер, сейчас стоящий на земле.;Воздвижения Честного Креста Господня;61.765129;39.094293
23466;Церковь Антония Сийского в Савинском;церковь;1996;нет данных;действ.;Архангельская обл., Плесецкий р-н, пос. Савинский, ул.  40 лет Победы, д. 9;Церковь расположена в здании бывшего комбината бытового обслуживания посёлка Савинский, выделена звонницей с главкой на козырке крыльца.;Антония Сийского;62.936462;40.149632
23467;Церковь Воздвижения Честного Креста Господня в Савинском;церковь;2013;нет данных;действ.;Архангельская обл., Плесецкий р-н, пос. Савинский;Строящаяся деревянная церковь, основание которой было освящено в праздник Собора Сийских святых в июне 2014. Планируется освятить в честь Воздвижения Честного Креста Господня.;Воздвижения Честного Креста Господня;62.940931;40.152883
22044;Часовня Георгия Победоносца в Сакулинской;часовня;;нет данных;сохр.;Архангельская обл., Красноборский р-н, д. Сакулинская;Деревянная часовня, обшитая тесом, построенная в 1876 в деревне черевковского прихода. Четверик, под двускатной кровлей с главкой, притвором связанный со звонницей оригинальной каркасной конструкции. Пустует, звонница находится в сложном техническом состоянии.;Георгия Победоносца;61.728521;45.345328
25075;Церковь Иконы Божией Матери Иверская в Самодеде;церковь;2005;нет данных;действ.;Архангельская обл., Плесецкий р-н, пос. Самодед;Деревянная церковь, сооруженная в 2008-2014. Четверик, увенчанный пятью главками (малые главки поставлены по странам света), с пятигранным алтарем, притвором и шатровой колокольней.;Иконы Божией Матери Иверская;63.609953;40.515641
3903;Церковь Иоанна Златоуста в Саунинском погосте;церковь;не позже XVII в.;нет данных;сохр.;Архангельская обл., Каргопольский р-н, с. Саунино;Деревянная церковь с отдельно стоящей шестигранной шатровой колокольней, построенная в 1665. Четверик, завершённый восьмериком с рубленым шатром, с прямоугольным алтарём, покрытым бочкой, и трапезной. В пристроенной позже двустолпной трапезной придел Алексия, человека Божия. В 1870-х обшита тёсом. Закрыта не позже 1930-х. В 1980-х отреставрирована. Находится в ведении каргопольского музея-заповедника.;"Иоанна Златоуста; Алексия, человека Божия";61.552626;38.929239
16341;Часовня Илии Пророка в Сафоново;часовня;не позже XIX в.;нет данных;действ.;Архангельская обл., Мезенский р-н, д. Сафоново;Деревня Сафоново входила в быченский приход, старая часовня была в ХХ в. сломана. Ныне существующая деревянная клетская часовня простой архитектуры построена в 2010 и освящена в 2011.;Илии Пророка;;
