id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
29534;Часовня Введения Пресвятой Богородицы во Храм в Ветлужском;часовня;2012;нет данных;действ.;Нижегородская обл., Краснобаковский р-н, пос. Ветлужский;Деревянная кладбищенская часовня, четверик под четырёхскатной крышей. Построена в 2012 для отпевания покойников. Приписана к Михаилоархангельской церкви.;Введения Пресвятой Богородицы во Храм;57.164592;45.082965
29657;Церковь Усекновения Главы Иоанна Предтечи в Ветошкино;церковь;не позже кон. XVIII в.;нет данных;действ.;Нижегородская обл., Гагинский р-н, с. Ветошкино, ул. Садовая, 26;Кирпичная двухпрестольная церковь построена в стиле классицизма местным помещиком В. А. Пашковым в 1810-1819 вместо прежней деревянной, пришедшей в ветхость (сгорела в 1810-х). Придел: Михайло-Архангельский (сев.). Крупный четверик увенчан небольшим световым барабаном под сферическим куполом. С запада к церкви примыкает четырёхколонный портик. В советские годы разорена, в здании устроен клуб и производство в подвале, впоследствии склад. Уничтожена стоявшая отдельно колокольня. Возвращена верующим в 1991, медленно восстанавливается. Устроен Тихвинский придел. Окормляется причтом Успенской церкви в Большом Болдино.;"Усекновения Главы Иоанна Предтечи; Иконы Божией Матери Тихвинская; Собора Михаила Архангела";55.289077;45.056148
13925;Церковь Николая Чудотворца в Виле;церковь;1808;нет данных;действ.;Нижегородская обл., адм. тер. Выкса, пос. Виля, пл. Культуры;Кирпичная церковь, построенная в 1808-1811 на средства владельца завода И. Р. Баташева. Ротондальный храм, перекрытый куполом, усложненный боковыми притворами, колокольней и алтарем, украшен декором в стиле классицизма с элементами неоготики. В 1900-1901 расширена, устроены Знаменский и Серафимовский приделы. Закрыта в 1937. В 1991 возвращена верующим, отреставрирована. 25 дек. 1995 освящена великим чином.;"Николая Чудотворца; Серафима Саровского; Иконы Божией Матери Знамение";55.241523;42.209055
21928;Церковь Успения Пресвятой Богородицы в Проволочном;церковь;не позже кон. XVIII в.;нет данных;действ.;Нижегородская обл., адм. тер. Выкса, пос. Виля, мкрн. Проволочное, ул. Демьяна Бедного, 6А;Деревянная церковь, обшитая тёсом, построенная в кон. XVIII - нач. XIX вв. Здание типа восьмерик на четверике с боковыми притворами, небольшой трапезной и двухъярусной колокольней. Была приписана к храму в Виле (Верхне-Железицком заводе). Закрыта в кон. 1930-х, к 1990-м в сложном техническом состоянии. В 2007-2008 переложена на средства директора выксунского УМР-10 В. Ф. Чалышева, венчания реконструированы в упрощённых формах. 28 окт. 2008 освящена малым чином, а 1 июля 2023 - великим.;Успения Пресвятой Богородицы;55.257074;42.177037
6104;Церковь Иконы Божией Матери Владимирская во Владимирском;церковь;;нет данных;действ.;Нижегородская обл., Воскресенский р-н, с. Владимирское;Памятник деревянного зодчества областного значения.;Иконы Божией Матери Владимирская;56.821495;45.121755
6105;Церковь Николая Чудотворца во Владимирском;церковь;;нет данных;сохр.;Нижегородская обл., Воскресенский р-н, с. Владимирское;Каменная церковь. В советское время закрыта, сломаны завершения и колокольня.;Николая Чудотворца;56.823556;45.125264
33185;Церковь Воскресения Словущего в Водоватово;церковь;не позже 1652;1904-1916: Никитин А. К.;действ.;Нижегородская обл., Арзамасский р-н, с. Водоватово, пл. Кирова, 32;Кирпичная трёхпрестольная пятиглавая церковь, летний храм прихода. Заложена 30 мая 1904 по проекту арх. А. Никитина вместо деревянной предшествующей. Освящена в 1916. Приделы Александра Свирского (юж.), Иоанна Предтечи и Феодора Едесского (сев.). Закрыта в 1939, использовалась под школу. В 1976 частично перестроена с целью устройства завода, который размещен не был. Возвращена РПЦ в 1990, главный престол вновь освящен в 1997.;"Воскресения Словущего; Иоанна Предтечи; Феодора, архиепископа Эдесского; Александра Свирского";55.403600;43.567425
33186;Церковь Покрова Пресвятой Богородицы в Водоватово;церковь;не позже 1772;нет данных;сохр.;Нижегородская обл., Арзамасский р-н, с. Водоватово, пл. Кирова, 32;Кирпичная однопрестольная церковь с протяженной трапезной и высокой трёхъярусной колокольней, зимний храм прихода, построена в 1900 вместо предшествующей. Закрыта в 1939, перестроена, разрушена колокольня, использовалась под склад, магазин. С 2017 восстанавливается в прежнем облике. 29 мая 2021 освящены крест и купол храма.;Покрова Пресвятой Богородицы;55.403542;43.566679
33187;Часовня Серафима Саровского в Водоватово;часовня;2017;нет данных;действ.;Нижегородская обл., Арзамасский р-н, с. Водоватово, кладб.;Бревенчатая часовня, восьмерик на четверике, заложена в 2017 на сельском кладбище. Приписана к Воскресенской церкви.;Серафима Саровского;55.403201;43.604947
14958;Церковь Вознесения Господня в Вознесенском;церковь;;нет данных;действ.;Нижегородская обл., Вознесенский р-н, пос. Вознесенское;Кирпичная церковь, построенная в 1779 на средства заводовладельцев Баташевых. Приделы в трапезной Покровский и Никольский. Закрыта не позже 1930-х, венчания сломаны. В 1990-х возвращена верующим, ремонтируется.;"Вознесения Господня; Николая Чудотворца; Покрова Пресвятой Богородицы";54.888796;42.758770
18874;Церковь Благовещения Пресвятой Богородицы в Володарске;церковь;;нет данных;действ.;Нижегородская обл., Володарский р-н, г. Володарск, ул. Горького, 86;Кирпичная двухэтажная церковь, построенная в 1816 помещиками Турчаниновыми. Двусветный четверик, перекрытый купольной кровлей с главкой, с прямоугольными алтарем и притвором, с шатровой колокольней 2-й пол. XIX в. Внизу помещается Никольский престол. В кон. 1930-х закрыта. Возвращена верующим в 1994, отремонтирована.;"Благовещения Пресвятой Богородицы; Николая Чудотворца";56.214930;43.150062
6369;Церковь Сергия Радонежского в Волчихе;церковь;;;действ.;Нижегородская обл., Арзамасский р-н, с. Волчиха;;Сергия Радонежского;55.585252;43.911002
26214;;;;;;;;;;
9969;Церковь Иконы Божией Матери Казанская в Воронино;церковь;;нет данных;сохр.;Нижегородская обл., Городецкий р-н, д. Воронино;Большая кирпичная церковь в русско-византийском стиле, построенная в 1852 и близкая к образцовым проектам К. А. Тона. Двусветный пятиглавый четверик с двухпридельной трапезной и шатровой колокольней. Закрыта не позже 1930-х, заброшена. В настоящее время восстанавливается, идут регулярные богослужения.;Иконы Божией Матери Казанская;56.581332;43.723407
