id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
12560;Церковь Богоявления Господня в Белозерске;церковь;;нет данных;действ.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Карла Маркса;Зимняя церковь при Успенском храме, построенная, вероятно, в сер. XVIII в. (в литературе датируется 1784). Двусветный четверик с небольшими полуглавиями, завершённый единственной главкой, трапезной связанный с трёхъярусной колокольней в стиле классицизма. С севера пристроен Благовещенский придел, в верхней части четверика выгорожен второй этаж для престола во имя Димитрия Ростовского. Закрыта в 1930-х, занята гаражом. В сер. 1940-х возвращена верующим.;"Богоявления Господня; Димитрия, митрополита Ростовского; Благовещения Пресвятой Богородицы";60.029137;37.795504
12738;Церковь Илии Пророка в Белозерске;церковь;не позже нач. XVII в.;Рубеж 1960-х - 1970-х: Гнедовский Б. В. – реставрация;сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Шукшина, 21;Летний храм Ильинско-Покровского прихода. Деревянная церковь, построенная в 1696. Четверик с одноглавым ярусным завершением, с пятигранным алтарём, двустолпной трапезной и притвором. В XIX в. обшита тесом. Закрыта в 1930-х, находилась в ведении музея. В 1970-х отреставрирована со снятием тесовой обшивки, к 2000-м в тяжёлом состоянии из-за подгнивания нижних венцов. С 2010 реставрируется методом полной переборки.;Илии Пророка;60.031756;37.772928
20271;Церковь Иоанна Богослова в Белозерске;церковь;;нет данных;сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, угол ул. Дзержинского и ул. Юных Коммунаров;Кирпичная церковь, датируемая 1706, но судя по фасадному декору, реконструированная в кон. XVIII в. Здание типа восьмерик на четверике с двухпридельной трапезной, в которой помещались Воздвиженский (в 1883 перенесенный в новую пристройку) и Симеоновский приделы, и шатровой колокольней. Закрыта в нач. 1930-х, капитально перестроена. Долгое время использовалась как пожарное депо, сейчас - развлекательный центр.;"Иоанна Богослова; Симеона Столпника; Воздвижения Честного Креста Господня";60.031114;37.790485
20272;;;;;;;;;;
20274;Церковь Петра и Павла в Белозерске;церковь;;нет данных;действ.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Фрунзе, 22;Кирпичная церковь, построенная в 1770, с декором в духе традиционного зодчества. Трёхсветный четверик с полуглавиями, завершённый пятью главками с перетяжками, с пятигранным алтарём, обширной трапезной 1-й пол. XIX в. и трёхъярусной колокольней. Второй престол Похвалы Богородицы, в трапезной в XIX в. устроены Скорбященский, Златоустовский и Сорокосвятский приделы. Во втором ярусе колокольни был устроен Космодамианский придел. С XIX в. приписана к Рождество-Богородицкой церкви. Закрыта в 1930-х, колокольня и верхняя часть четверика сломаны. Долгое время была занята отделом статистики, в 1990-х передана краеведческому музею. С окт. 2016 храм передан Череповецкой епархии. Создан приход, богослужения два раза в неделю.;"Петра и Павла; Иоанна Златоуста; Космы и Дамиана; Похвалы Пресвятой Богородицы; Иконы Божией Матери Всех Скорбящих Радость";60.033145;37.793019
7173;;;;;;;;;;
7172;Церковь Рождества Иоанна Предтечи в Белозерске;церковь;не позже XVII в.;1810: Баженов В. И. (?);сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. III-го Интернационала;Кирпичная церковь в формах зрелого московского классицизма, сооружённая в 1810 на средства купца И. Горина вместо каменного Троицкого храма XVIII в. Ротондальная постройка, завершавшаяся куполом с главкой, с боковыми приделами со скругленными углами, трапезной со скругленными углами и полукруглым алтарём. Имелись Троицкий, Предтеченский, Введенский, Зосимо-Савватиевский и Казанский приделы. Закрыта в 1932, ротонда сломана. Первоначально передавалась под музей, позже долго была занята машинно-тракторной станцией. В настоящее время заперта, пустует.;"Рождества Иоанна Предтечи; Введения Пресвятой Богородицы во Храм; Зосимы и Савватия Соловецких; Иконы Божией Матери Казанская; Троицы Живоначальной";60.035839;37.800306
20273;Церковь Рождества Пресвятой Богородицы в Белозерске;церковь;;нет данных;сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Фрунзе, 27;Кирпичная церковь, построенная в 1762. Здание типа восьмерик на четверике с двухпридельной трапезной и трёхъярусной колокольней. В трапезной, перестроенной в 1-й пол. XIX в., помещались Георгиевский и Трёхсвятский (с XIX в.) приделы. Во втором ярусе колокольни был устроен Живоносовский придел. Закрыта в нач. 1930-х, восьмерик и ярус звона сломаны. Была занята пекарней, в настоящее время - продовольственным магазином.;"Рождества Пресвятой Богородицы; Георгия Победоносца; Иконы Божией Матери Живоносный Источник; Трех Святителей Великих";60.033267;37.794339
6904;Церковь Спаса Всемилостивого в Белозерске;церковь;не позже XVII в.;2010-2012: Никитина Е. М. – реставрация;действ.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Дзержинского;Кирпичная церковь, построенная в 1723. Двусветный четверик, увенчанный двумя рядами декоративных кокошников и пятью луковичными главками, с трёхчастным алтарём, двухпридельной трапезной и трёхъярусной шатровой колокольней. Интересна богатым изразцовым убранством четверика. Имелись Андреевский, Димитриевский, Екатерининский и Сретенский приделы. В 1930-х закрыта. Поддерживается в порядке, была занята спортзалом, сейчас в ведении музея. Реставрировалась в 1980-х и нач. 2010-х. В май 2016 воссоздан приход, которому передан храм. Действует;"Спаса Всемилостивого; Андрея Первозванного; Димитрия Солунского; Екатерины Великомученицы; Сретения Господня";60.035776;37.790901
7127;Церковь Спаса Нерукотворного Образа в Белозерске;церковь;;нет данных;сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Комсомольская;Кирпичная церковь, построенная в 1716 как монастырский собор. Двусветный четверик, завершённый декоративным пятиглавием, с полукруглым алтарём, двухпридельной трапезной и колокольней, сооружённой в стиле классицизма. Главный престол Троицкий, приделы Спаса Нерукотворного и Тихвинский. С 1764 - кладбищенский храм, приписанный к Преображенской церкви города. Закрыта в 1930-х, главы и колокольня сломаны. Использовалась в хозяйственных целях. В 1989 обрушилась часть четверика, к настоящему времени цела часть стен без сводов.;"Спаса Нерукотворного Образа; Иконы Божией Матери Тихвинская; Троицы Живоначальной";60.026878;37.787632
