id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
27005;Часовня Сергия Радонежского в Брасово;часовня;2014;нет данных;действ.;Брянская обл., Брасовский р-н, с. Брасово, ул. Первомайская, у д. 18;Кирпичная надкладезная часовня-сень, построенная в 2014 над чтимым источником Василия Великого уроженцем села Брасово протоиереем Виктором Алексашкиным - настоятелем храмов мч. Иоанна Воина и прп. Саввы Сторожевского при Главном штабе ВВС. Освящена 14 мая 2014.;Сергия Радонежского;52.590317;34.610179
31999;Церковь Преображения Господня в Бутрё;церковь;не позже 1720;нет данных;действ.;Брянская обл., Навлинский р-н, с. Бутрё, ул. Садовая, 21;Каменная трёхпрестольная церковь построена в 1896-1907 с использованием фрагментов прежнего (1804), также каменного, обветшавшего и частично разобранного здания. Введенский и Сретенский приделы. К одноглавому основному объёму примыкали апсида и трапезная с двухъярусной колокольней. Закрыта в 1930-х, ненадолго возобновлена в годы оккупации, вскоре серьёзно повреждена снарядом, почти полностью разобрана, в уцелевшем южном приделе устроены зерносклад и овощехранилище, в 1970-х - нач. 2000-х - магазин. В 2013 возобновлён приход. По инициативе уроженца села С. А. Буклёнкова возобновлены службы, освящён Введенский престол, поставлена звонница на столбах. Восстановление остальной части церковного здания не ведётся.;"Преображения Господня; Сретения Господня; Введения Пресвятой Богородицы во Храм";52.979022;34.640381
32005;Церковь Николая Чудотворца в Бяково;церковь;не позже кон. XVI в.;нет данных;действ.;Брянская обл., Навлинский р-н, с. Бяково, ул. Молодёжная;"Небольшая деревянная однопрестольная церковь построена в 2021-2023 вместо каменной, возведённой в 1811, закрытой в 1939 и разобранной в кон. 1940-х. К рубленному ""в обло"" двусветному основному объёму под высокой двускатной кровлей с луковичной главкой на её ребре, не имеющего алтарного выступа, примыкает трапезная со ступенчатым всходом и декоративным преддверным навесом.";Николая Чудотворца;52.869887;34.552262
24476;Церковь Георгия Победоносца в Вадьковке;церковь;2012;нет данных;действ.;Брянская обл., Погарский р-н, пос. Вадьковка, ул. Советская;"Кирпичная церковь-часовня построена в 2012-2015 в составе воинского мемориала. Сооружение с высокой полукруглой апсидой и небольшим входным порталом декорировано тремя перспективными арками с узкими окнами, перекрыто куполом ломаного профиля и завершено ""глухим"" барабаном со шлемовидной главой. Приписана к церкви Рождества Богородицы в Стечне.";Георгия Победоносца;52.560164;33.318897
25898;Церковь Николая Чудотворца в Васьковичах;церковь;2 пол. XVIII в.;нет данных;действ.;Брянская обл., Почепский р-н, с. Васьковичи, ул. Профсоюзная, 7А;Каменная однопрестольная холодная церковь построена в 1821 в стиле ампир вместо прежней деревянной. Завершённый световым купольным барабаном с главкой основной объём фланкирован прямоугольной апсидой, боковыми ризалитами и коротким переходом к трёхъярусной колокольне. Закрыта в 1937, использовалась под зерносклад, верхний ярус колокольни и три деревянных крытых крыльца при входах разрушены. Возобновлена в 2015, восстанавливается.;Николая Чудотворца;52.956310;33.292599
17276;Церковь Преображения Господня в Великой Топали;церковь;ок. XVIII в.;нет данных;действ.;Брянская обл., Клинцовский р-н., с. Великая Топаль;"Построена в 1780 году по заказу П. А. Румянцева-Задунайского в псевдоготическом стиле, близком к работам петербургского архитектора Ю. М. Фельтена, вместо прежнего деревянного храма. Основной объём в виде двусветной ротонды, завершённой куполом и небольшим декоративным восьмериком с главкой. С востока и запада к ней примыкают равновысокие прямоугольные алтарь и трапезная с закруглёнными углами. В местах их примыкания на южном фасаде расположены башнеобразные объёмы с пирамидальными вогнутыми кровлями и крестами. Башни главного, северного фасада более крупные и высокие; во втором ярусе они трактованы как колокольни, прорезанные стрельчатыми арками звона. В советское время не закрывалась.";Преображения Господня;52.540407;32.360535
25454;Церковь Вознесения Господня в Великом Бору;церковь;Не позже 1809;нет данных;сохр.;Брянская обл., Гордеевский р-н, с. Великий Бор, ул. Неженка;Кирпичная церковь построена в 1809 в стиле раннего классицизма на средства графа Безбородко. К кубическому основному объёму, завершённому четырёхгранной световой купольной надстройкой с миниатюрной главкой на четырёхгранном трибуне, примыкали прямоугольный алтарь с полукруглой апсидой, короткая трапезная с двухъярусной колокольней и боковые ризалиты с четырёхколонными портиками под треугольными фронтонами. С 1931 не действует. Частично сохранилась в руинированном виде.;Вознесения Господня;52.927048;31.901616
31172;Часовня в Вереще;часовня;нач. 2000-х;нет данных;действ.;Брянская обл., Карачевский р-н, д. Вереща, ул. Лесная, д. 1А, Карачевский психоневрологический интернат;"Сложенная из красного и белого кирпича входная часовня построена в 2002. Необычной формы сооружение состоит из вытянутого по продольной оси прямоугольного однооконного основного объёма под двускатной кровлей, квадратного в плане входного тамбура под невысоким шатром с главкой на ""глухом"" трибуне и протяжённого крыльца с навесом на столбах. Приписана к Архангельскому собору Карачева. Свободного доступа нет.";;53.209006;34.882558
31957;Церковь Покрова Пресвятой Богородицы во Вздружном;церковь;1736;нет данных;действ.;Брянская обл., Навлинский р-н, с. Вздружное, ул. Центральная, у д. 2;Деревянная однопрестольная церковь, построенная в 1796 на средства прихожан, сгорела в 1928 во время пожара в селе. В 2016 в 500 м к востоку в приспособленном деревянном здании бывшей школы, построенном в сер. ХХ в., устроена новая однопрестольная церковь. Одноэтажный протяжённый объём в простых формах с луковичной главкой на ребре двускатной кровли.;Покрова Пресвятой Богородицы;52.770059;34.043957
4437;Церковь Покрова Пресвятой Богородицы в Витовке;церковь;;нет данных;действ.;Брянская обл., Почепский р-н, с. Витовка;Церковь внешне полностью восстановлена, действует с 2012.;Покрова Пресвятой Богородицы;52.918744;33.500305
